row_id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
128682,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,10,13103
128683,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,10,13103
128684,Air_India,AI-765,Kolkata,Night,one,Evening,Mumbai,Economy,20.33,10,12894
128685,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,19.92,10,12920
128686,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,24.92,10,12920
128687,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,33.42,10,12920
128688,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,10,13104
128689,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Economy,4.83,10,13104
128690,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,5.75,10,13314
128691,SpiceJet,SG-337,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.33,10,13391
128692,Air_India,AI-9720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.67,10,13629
128693,AirAsia,I5-547,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,10.58,10,13734
128694,SpiceJet,SG-679,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,15.42,10,13735
128695,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,30.0,10,13844
128696,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,19.92,10,14115
128697,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,24.92,10,14115
128698,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,33.42,10,14115
128699,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,6.67,10,14154
128700,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,10.83,10,14154
128701,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,30.0,10,14306
128702,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,33.42,10,14306
128703,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,10,14889
128704,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,10,14994
128705,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.83,10,15309
128706,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,9.58,10,14994
128707,GO_FIRST,G8-704,Kolkata,Evening,one,Night,Mumbai,Economy,6.5,10,15071
128708,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,10,15624
128709,Vistara,UK-778,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,16.58,10,15624
128710,Air_India,AI-765,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.08,10,15312
128711,Air_India,AI-765,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,10,15312
128712,Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Mumbai,Economy,5.33,10,15356
128713,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,5.92,10,15729
128714,GO_FIRST,G8-789,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,12.83,10,15467
128715,GO_FIRST,G8-789,Kolkata,Evening,one,Morning,Mumbai,Economy,15.33,10,15467
128716,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.67,10,16359
128717,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,6.25,10,16464
128718,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,7.42,10,16464
128719,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,10,16464
128720,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.67,10,16464
128721,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.5,10,17199
128722,Indigo,6E-6488,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,10,17000
128723,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,10,17724
128724,SpiceJet,SG-679,Kolkata,Afternoon,one,Afternoon,Mumbai,Economy,23.5,10,18039
128725,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.5,10,18459
128726,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,10,18249
128727,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Economy,25.25,10,19509
128728,Air_India,AI-9720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,12.25,10,20664
128729,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.08,10,21087
128730,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.5,10,22974
128731,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.08,10,23184
128732,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.0,10,23289
128733,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,10,23289
128734,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Early_Morning,Mumbai,Economy,11.5,11,3379
128735,AirAsia,I5-830,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.92,11,3987
128736,AirAsia,I5-2991,Kolkata,Night,one,Early_Morning,Mumbai,Economy,9.67,11,3987
128737,AirAsia,I5-547,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,10.58,11,3987
128738,AirAsia,I5-582,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,13.17,11,3987
128739,AirAsia,I5-588,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.08,11,7053
128740,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Mumbai,Economy,8.33,11,7053
128741,AirAsia,I5-2473,Kolkata,Morning,one,Night,Mumbai,Economy,10.92,11,7053
128742,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,11.08,11,7053
128743,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Mumbai,Economy,14.92,11,7053
128744,AirAsia,I5-991,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,15.0,11,7053
128745,SpiceJet,SG-5088,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.83,11,7958
128746,SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.83,11,7958
128747,SpiceJet,SG-242,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,11,7958
128748,GO_FIRST,G8-512,Kolkata,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.83,11,7958
128749,GO_FIRST,G8-7562,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,11,7958
128750,GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,11,7958
128751,Indigo,6E-6227,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.92,11,7959
128752,Indigo,6E-5327,Kolkata,Evening,zero,Night,Mumbai,Economy,3.08,11,7959
128753,Indigo,6E-6513,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,3.17,11,7959
128754,Air_India,AI-676,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,11,7959
128755,GO_FIRST,G8-704,Kolkata,Evening,one,Night,Mumbai,Economy,6.5,11,7958
128756,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,11,7958
128757,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,11,7958
128758,GO_FIRST,G8-792,Kolkata,Evening,one,Night,Mumbai,Economy,7.17,11,7958
128759,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.58,11,7958
128760,SpiceJet,SG-732,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.92,11,7958
128761,SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Mumbai,Economy,8.67,11,7958
128762,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.92,11,7958
128763,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,11,7958
128764,GO_FIRST,G8-102,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,10.33,11,7958
128765,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.58,11,7958
128766,SpiceJet,SG-387,Kolkata,Night,one,Morning,Mumbai,Economy,10.67,11,7958
128767,SpiceJet,SG-406,Kolkata,Night,one,Early_Morning,Mumbai,Economy,10.75,11,7958
128768,SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,11,7958
128769,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.25,11,7958
128770,GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,11.5,11,7958
128771,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.58,11,7958
128772,SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,11.67,11,7958
128773,GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,12.67,11,7958
128774,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13.08,11,7958
128775,GO_FIRST,G8-102,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,11,7958
128776,GO_FIRST,G8-792,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,14.58,11,7958
128777,GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,14.75,11,7958
128778,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,11,7958
128779,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.92,11,7958
128780,SpiceJet,SG-732,Kolkata,Afternoon,one,Morning,Mumbai,Economy,16.42,11,7958
128781,SpiceJet,SG-8264,Kolkata,Night,one,Night,Mumbai,Economy,23.17,11,7958
128782,SpiceJet,SG-8264,Kolkata,Night,one,Night,Mumbai,Economy,24.17,11,7958
128783,SpiceJet,SG-516,Kolkata,Early_Morning,one,Early_Morning,Mumbai,Economy,25.08,11,7958
128784,SpiceJet,SG-387,Kolkata,Night,one,Night,Mumbai,Economy,26.17,11,7958
128785,Indigo,6E-6488,Kolkata,Morning,one,Evening,Mumbai,Economy,4.67,11,7959
128786,Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,11,7959
128787,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Mumbai,Economy,8.42,11,7959
128788,Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,8.75,11,7959
128789,Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.17,11,7959
128790,Indigo,6E-375,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.5,11,7959
128791,Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,11,7959
128792,Indigo,6E-6172,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,11,7959
128793,Indigo,6E-6488,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,11,7959
128794,Indigo,6.00E-139,Kolkata,Early_Morning,zero,Morning,Mumbai,Economy,2.83,11,8379
128795,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.0,11,8064
128796,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.0,11,8064
128797,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,11,8064
128798,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,11,8064
128799,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,27.5,11,8064
128800,AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.58,11,8111
128801,Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.58,11,8799
128802,Vistara,UK-774,Kolkata,Night,zero,Night,Mumbai,Economy,2.92,11,8799
128803,Air_India,AI-9745,Kolkata,Morning,one,Evening,Mumbai,Economy,5.83,11,8694
128804,Indigo,6E-6087,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,11,9219
128805,Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Mumbai,Economy,3.0,11,9219
128806,Indigo,6E-7175,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,11,9251
128807,Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Mumbai,Economy,5.33,11,9896
128808,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.5,11,9896
128809,Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,11,10425
128810,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,11,10425
128811,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,11,10425
128812,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,15.17,11,10425
128813,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,11,10425
128814,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,11,10425
128815,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,11,10425
128816,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.08,11,10425
128817,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,11,10425
128818,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,22.67,11,10425
128819,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,11,10164
128820,Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Economy,2.75,11,10584
128821,GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,11,10578
128822,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,11,11139
128823,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,6.83,11,11139
128824,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,7.83,11,11139
128825,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.33,11,11139
128826,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.5,11,11139
128827,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.92,11,11139
128828,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,12.92,11,11139
128829,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.08,11,11139
128830,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,11,11139
128831,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.67,11,11139
128832,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,11,11139
128833,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.17,11,11109
128834,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,11,11109
128835,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.42,11,11109
128836,Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,Economy,14.33,11,11214
128837,Air_India,AI-770,Kolkata,Night,two_or_more,Night,Mumbai,Economy,26.92,11,11323
128838,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,31.92,11,11323
128839,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,37.0,11,11323
128840,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,40.42,11,11323
128841,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,6.25,11,11675
128842,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,7.42,11,11675
128843,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.83,11,11675
128844,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,11,11675
128845,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,11,11675
128846,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,11,11675
128847,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,11,11675
128848,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,11,11675
128849,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,11,11712
128850,GO_FIRST,G8-537,Kolkata,Evening,one,Morning,Mumbai,Economy,16.25,11,11712
128851,Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,11,12210
128852,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,11,12210
128853,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.42,11,12210
128854,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.83,11,12210
128855,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,11,12210
128856,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,11,12210
128857,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,20.25,11,12210
128858,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,21.75,11,12210
128859,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,22.92,11,12210
128860,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,24.33,11,12210
128861,SpiceJet,SG-337,Kolkata,Morning,one,Night,Mumbai,Economy,14.58,11,11921
128862,SpiceJet,SG-337,Kolkata,Morning,one,Morning,Mumbai,Economy,25.33,11,11921
128863,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Afternoon,Mumbai,Economy,5.83,11,12054
128864,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,11.0,11,12054
128865,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,12.58,11,12054
128866,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,13.0,11,12054
128867,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,13.67,11,12054
128868,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.25,11,12054
128869,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,14.58,11,12054
128870,Air_India,AI-770,Kolkata,Night,two_or_more,Morning,Mumbai,Economy,14.75,11,12054
128871,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,Economy,14.83,11,12054
128872,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Night,Mumbai,Economy,15.17,11,12054
128873,Air_India,AI-770,Kolkata,Night,two_or_more,Afternoon,Mumbai,Economy,16.33,11,12054
128874,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,21.5,11,12054
128875,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,23.5,11,12054
128876,Air_India,AI-765,Kolkata,Evening,one,Evening,Mumbai,Economy,25.0,11,12054
128877,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,7.58,11,12474
128878,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,9.58,11,12474
128879,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,10.83,11,12474
128880,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,11.17,11,12474
128881,Air_India,AI-402,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,11.75,11,12474
128882,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,5.75,11,12894
128883,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,6.67,11,12894
128884,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Economy,17.58,11,12894
128885,Air_India,AI-770,Kolkata,Night,two_or_more,Evening,Mumbai,Economy,19.92,11,13235
128886,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,24.92,11,13235
128887,Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,30.0,11,13235
128888,Air_India,AI-763,Kolkata,Early_Morning,two_or_more,Evening,Mumbai,Economy,33.42,11,13235
128889,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,5.92,11,14154
128890,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.67,11,14154
128891,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.5,11,14154
128892,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.5,11,14154
128893,Vistara,UK-778,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,16.58,11,14154
128894,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,11,14994
128895,Air_India,AI-424,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Economy,19.58,11,15099
128896,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Economy,19.58,11,15624
128897,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Economy,20.67,11,15624
128898,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Economy,21.75,11,15624
128899,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Mumbai,Economy,23.33,11,15624
128900,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Mumbai,Economy,30.5,11,15624
128901,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Economy,25.25,11,16149
128902,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.17,11,16862
128903,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,11,17199
128904,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.08,11,17308
128905,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.0,11,17739
128906,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.5,11,17739
128907,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Early_Morning,Mumbai,Economy,11.5,12,3379
128908,AirAsia,I5-582,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,13.17,12,3727
128909,AirAsia,I5-830,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.92,12,3987
