row_id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
85792,Indigo,6E-6257,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.75,11,9798
85793,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,11,9798
85794,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,11,9798
85795,Indigo,6E-484,Bangalore,Early_Morning,one,Evening,Delhi,Economy,8.92,11,9798
85796,Indigo,6E-6257,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.92,11,9798
85797,AirAsia,I5-1229,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.08,11,9799
85798,AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,11,9799
85799,AirAsia,I5-820,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.33,11,9799
85800,Air_India,AI-516,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.67,11,9904
85801,Air_India,AI-9876,Bangalore,Afternoon,one,Night,Delhi,Economy,7.75,11,9904
85802,Air_India,AI-516,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.92,11,9904
85803,Air_India,AI-9517,Bangalore,Evening,one,Morning,Delhi,Economy,14.17,11,9904
85804,Air_India,AI-516,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.42,11,9904
85805,Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Delhi,Economy,17.75,11,9904
85806,Air_India,AI-9517,Bangalore,Evening,one,Evening,Delhi,Economy,23.67,11,9904
85807,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,11,10324
85808,Indigo,6E-855,Bangalore,Night,one,Late_Night,Delhi,Economy,4.83,11,10008
85809,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.08,11,10008
85810,Indigo,6E-638,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,11,10008
85811,Indigo,6E-6067,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.75,11,10008
85812,Indigo,6E-7223,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.17,11,10061
85813,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,6.75,11,10061
85814,Indigo,6E-7223,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,11,10061
85815,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,10.58,11,10061
85816,Indigo,6E-702,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.25,11,10113
85817,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,11,10271
85818,Indigo,6E-7223,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,10.33,11,10271
85819,Air_India,AI-516,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.25,11,10324
85820,Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.0,11,10324
85821,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,Economy,4.58,11,10744
85822,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.0,11,10744
85823,Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.0,11,10744
85824,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.17,11,10744
85825,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,11,10744
85826,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,11,10744
85827,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.92,11,10744
85828,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.0,11,10744
85829,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.42,11,10744
85830,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,7.42,11,10744
85831,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.83,11,10744
85832,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,8.42,11,10744
85833,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,8.58,11,10744
85834,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,9.58,11,10744
85835,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.25,11,10744
85836,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,10.25,11,10744
85837,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,10.42,11,10744
85838,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,10.92,11,10744
85839,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Economy,11.17,11,10744
85840,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,11.25,11,10744
85841,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.42,11,10744
85842,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,12.0,11,10744
85843,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,Economy,12.17,11,10744
85844,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,12.17,11,10744
85845,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Economy,12.42,11,10744
85846,Air_India,AI-523,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.83,11,10534
85847,Air_India,AI-523,Bangalore,Early_Morning,one,Early_Morning,Delhi,Economy,21.92,11,10534
85848,Air_India,AI-523,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.75,11,10534
85849,Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,11,10638
85850,GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,11,10638
85851,Indigo,6E-6535,Bangalore,Morning,one,Night,Delhi,Economy,9.67,11,10638
85852,GO_FIRST,G8-146,Bangalore,Evening,one,Night,Delhi,Economy,4.83,11,10732
85853,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,5.5,11,10744
85854,Air_India,AI-748,Bangalore,Late_Night,one,Morning,Delhi,Economy,6.58,11,10744
85855,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,10.17,11,10744
85856,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.5,11,10744
85857,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.58,11,10744
85858,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,13.67,11,10744
85859,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,14.0,11,10744
85860,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.5,11,10744
85861,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,15.08,11,10744
85862,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,15.58,11,10744
85863,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,11,10744
85864,Air_India,AI-573,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,11,10744
85865,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Economy,23.08,11,10744
85866,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Economy,24.17,11,10744
85867,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,Economy,25.25,11,10744
85868,Indigo,6E-528,Bangalore,Evening,one,Night,Delhi,Economy,5.42,11,10796
85869,Indigo,6E-426,Bangalore,Night,one,Late_Night,Delhi,Economy,5.83,11,10796
85870,Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.0,11,10796
85871,Indigo,6E-528,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,11,10796
85872,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.0,11,11164
85873,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,11,10848
85874,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,7.17,11,10848
85875,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,11,10892
85876,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,11,11164
85877,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,11,11164
85878,Air_India,AI-748,Bangalore,Late_Night,one,Afternoon,Delhi,Economy,10.25,11,11164
85879,Air_India,AI-738,Bangalore,Morning,one,Night,Delhi,Economy,12.08,11,11584
85880,Air_India,AI-748,Bangalore,Late_Night,one,Evening,Delhi,Economy,15.33,11,11584
85881,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Delhi,Economy,4.58,11,11680
85882,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,12.17,11,11847
85883,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,14.58,11,11847
85884,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,8.33,11,12214
85885,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,5.0,11,12267
85886,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,31.0,11,12339
85887,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,32.0,11,12339
85888,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,33.83,11,12339
85889,Indigo,6.00E-276,Bangalore,Afternoon,one,Night,Delhi,Economy,5.08,11,12093
85890,Indigo,6.00E-276,Bangalore,Afternoon,one,Night,Delhi,Economy,7.25,11,12093
85891,Indigo,6E-807,Bangalore,Morning,one,Evening,Delhi,Economy,7.75,11,12108
85892,AirAsia,I5-818,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.5,11,12110
85893,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,8.08,11,12455
85894,AirAsia,I5-1451,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.33,11,12660
85895,Indigo,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.67,11,12843
85896,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Economy,22.17,11,13403
85897,Vistara,UK-850,Bangalore,Evening,one,Evening,Delhi,Economy,23.92,11,13403
85898,Vistara,UK-864,Bangalore,Evening,one,Evening,Delhi,Economy,24.83,11,13403
85899,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,11,13054
85900,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Delhi,Economy,25.83,11,13085
85901,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Economy,18.83,11,13455
85902,Vistara,UK-850,Bangalore,Evening,one,Evening,Delhi,Economy,20.58,11,13455
85903,Vistara,UK-864,Bangalore,Evening,one,Evening,Delhi,Economy,21.5,11,13455
85904,Vistara,UK-854,Bangalore,Evening,one,Evening,Delhi,Economy,22.08,11,13455
85905,Air_India,AI-738,Bangalore,Morning,one,Night,Delhi,Economy,9.08,11,13264
85906,AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.75,11,14313
85907,Air_India,AI-748,Bangalore,Late_Night,one,Night,Delhi,Economy,18.25,11,14314
85908,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,11,14734
85909,Vistara,UK-755,Bangalore,Afternoon,one,Night,Delhi,Economy,8.33,11,16204
85910,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,11,16308
85911,Air_India,AI-9547,Bangalore,Evening,one,Evening,Delhi,Economy,21.75,11,16519
85912,SpiceJet,SG-5013,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,12,7488
85913,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,12,7488
85914,SpiceJet,SG-5006,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,12,7488
85915,AirAsia,I5-1528,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,12,7489
85916,AirAsia,I5-741,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.75,12,7489
85917,AirAsia,I5-996,Bangalore,Evening,zero,Night,Delhi,Economy,2.83,12,7489
85918,AirAsia,I5-722,Bangalore,Late_Night,zero,Late_Night,Delhi,Economy,2.92,12,7489
85919,AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,12,7489
85920,Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Economy,2.58,12,7489
85921,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,12,7489
85922,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,12,7489
85923,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,12,7489
85924,Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Economy,2.67,12,7489
85925,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,12,7489
85926,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,12,7489
85927,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.92,12,7489
85928,GO_FIRST,G8-116,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.83,12,7487
85929,GO_FIRST,G8-118,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,12,7487
85930,SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,12,7488
85931,Indigo,6E-2337,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.75,12,7488
85932,Indigo,6E-6139,Bangalore,Afternoon,zero,Evening,Delhi,Economy,2.75,12,7488
85933,Indigo,6E-2514,Bangalore,Evening,zero,Evening,Delhi,Economy,2.83,12,7488
85934,Indigo,6E-2025,Bangalore,Early_Morning,zero,Early_Morning,Delhi,Economy,2.92,12,7488
85935,Indigo,6E-2027,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.92,12,7488
85936,Indigo,6E-2174,Bangalore,Evening,zero,Night,Delhi,Economy,2.92,12,7488
85937,Indigo,6E-2034,Bangalore,Evening,zero,Night,Delhi,Economy,2.92,12,7488
85938,Indigo,6E-2186,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,3.0,12,7488
85939,Indigo,6E-6386,Bangalore,Night,zero,Night,Delhi,Economy,3.0,12,7488
85940,Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.58,12,7489
85941,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,Economy,2.92,12,7489
85942,Air_India,AI-804,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,3.0,12,7489
85943,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,3.0,12,7489
85944,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,12,7484
85945,AirAsia,I5-1731,Bangalore,Night,one,Late_Night,Delhi,Economy,5.58,12,7484
85946,AirAsia,I5-1566,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.83,12,7484
85947,AirAsia,I5-1561,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.17,12,7484
85948,AirAsia,I5-1451,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.33,12,7484
85949,AirAsia,I5-1621,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.92,12,7484
85950,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,7.0,12,7484
85951,AirAsia,I5-1426,Bangalore,Afternoon,one,Night,Delhi,Economy,7.33,12,7484
85952,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,12,7484
85953,AirAsia,I5-2392,Bangalore,Morning,one,Evening,Delhi,Economy,7.58,12,7484
85954,AirAsia,I5-1321,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.67,12,7484
85955,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,8.75,12,7484
85956,AirAsia,I5-592,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,12,7484
85957,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,12,7484
85958,AirAsia,I5-1783,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.25,12,7484
85959,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,12,7484
85960,AirAsia,I5-1780,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.75,12,7484
85961,AirAsia,I5-1562,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.5,12,7484
85962,AirAsia,I5-1983,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.67,12,7484
85963,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,10.75,12,7484
85964,AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.75,12,7484
85965,AirAsia,I5-992,Bangalore,Night,one,Morning,Delhi,Economy,10.92,12,7484
85966,AirAsia,I5-410,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,12,7484
85967,AirAsia,I5-1426,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,12.0,12,7484
85968,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.92,12,7484
85969,GO_FIRST,G8-803,Bangalore,Evening,one,Night,Delhi,Economy,4.67,12,7487
85970,GO_FIRST,G8-146,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.0,12,7487
85971,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,12,7487
85972,GO_FIRST,G8-7547,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.75,12,7487
85973,GO_FIRST,G8-7548,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.83,12,7487
85974,GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.0,12,7487
85975,GO_FIRST,G8-241,Bangalore,Evening,one,Night,Delhi,Economy,6.17,12,7487
85976,GO_FIRST,G8-873,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.25,12,7487
85977,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.33,12,7487
85978,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,12,7487
85979,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.42,12,7487
85980,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Delhi,Economy,6.58,12,7487
85981,GO_FIRST,G8-7548,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.0,12,7487
85982,GO_FIRST,G8-2231,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,12,7487
85983,GO_FIRST,G8-312,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.17,12,7487
85984,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,7.25,12,7487
85985,GO_FIRST,G8-146,Bangalore,Afternoon,one,Night,Delhi,Economy,7.5,12,7487
85986,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,7.58,12,7487
85987,GO_FIRST,G8-241,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.75,12,7487
85988,GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Delhi,Economy,8.42,12,7487
85989,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,8.5,12,7487
85990,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Delhi,Economy,8.58,12,7487
85991,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.75,12,7487
85992,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,8.75,12,7487
85993,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.83,12,7487
85994,GO_FIRST,G8-808,Bangalore,Morning,one,Evening,Delhi,Economy,8.92,12,7487
85995,GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,12,7487
85996,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,9.92,12,7487
85997,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,12,7488
85998,SpiceJet,SG-517,Bangalore,Evening,one,Night,Delhi,Economy,6.33,12,7488
85999,SpiceJet,SG-401,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.75,12,7488
86000,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,12,7488
86001,SpiceJet,SG-401,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.92,12,7488
86002,SpiceJet,SG-327,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.33,12,7488
86003,SpiceJet,SG-401,Bangalore,Early_Morning,one,Night,Delhi,Economy,17.83,12,7488
86004,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,12,7488
86005,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,12,7488
86006,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,12,7488
86007,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,12,7488
86008,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,12,7488
86009,GO_FIRST,G8-518,Bangalore,Night,one,Morning,Delhi,Economy,9.67,12,7994
86010,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,12,9904
86011,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.75,12,9904
86012,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,12,9904
86013,Vistara,UK-897,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.92,12,9904
86014,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,12,9904
86015,Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,12,9904
86016,Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.92,12,9904
86017,Vistara,UK-893,Bangalore,Evening,one,Morning,Delhi,Economy,13.08,12,10009
86018,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,16.75,12,10009
86019,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.08,12,10009
86020,Indigo,6E-6753,Bangalore,Morning,one,Evening,Delhi,Economy,6.33,12,9746
86021,Indigo,6E-6802,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.58,12,9746
86022,Indigo,6E-455,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.0,12,9746
86023,Indigo,6E-484,Bangalore,Early_Morning,one,Morning,Delhi,Economy,4.75,12,9798
86024,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.08,12,9798
86025,Indigo,6E-6257,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.75,12,9798
86026,Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.75,12,9798
86027,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,12,9798
86028,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,12,9798
86029,Indigo,6E-484,Bangalore,Early_Morning,one,Evening,Delhi,Economy,8.92,12,9798
86030,Indigo,6E-6257,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.92,12,9798
86031,AirAsia,I5-818,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.5,12,9799
86032,AirAsia,I5-1229,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.08,12,9799
86033,AirAsia,I5-820,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.33,12,9799
86034,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,12,9904
86035,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.5,12,9904
